concept_id,label_ko,label_en,class1,class2,class3,Date,finance_statement,corp_code,company
ifrs-full_CurrentFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치측정금융자산,"Current financial assets measured at fair value through other comprehensive income",자산,유동자산,기타포괄손익-공정가치측정금융자산,20170630,0,263750,펄어비스
ifrs-full_CurrentFinancialAssetsAtFairValueThroughProfitOrLossMandatorilyMeasuredAtFairValue,당기손익-공정가치측정금융자산,"Current financial assets at fair value through profit or loss, mandatorily measured at fair value",자산,유동자산,당기손익-공정가치측정금융자산,20170630,4899564544,263750,펄어비스
dart_ShortTermDepositsNotClassifiedAsCashEquivalents,단기금융상품,"Short-term deposits not classified as cash equivalents",자산,유동자산,단기금융상품,20170630,17379250000,263750,펄어비스
ifrs-full_TradeAndOtherCurrentReceivables,매출채권및기타채권,"Trade and other current receivables",자산,유동자산,매출채권및기타채권,20170630,23328581492,263750,펄어비스
ifrs-full_CashAndCashEquivalents,현금및현금성자산,"Cash and cash equivalents",자산,유동자산,현금및현금성자산,20170630,46905009796,263750,펄어비스
ifrs-full_CurrentAssets,유동자산,"Current assets",자산,유동자산,NULL,20170630,93335424418,263750,펄어비스
dart_LongTermDepositsNotClassifiedAsCashEquivalents,장기금융상품,"Long-term deposits not classified as cash equivalents",자산,비유동자산,장기금융상품,20170630,131355000,263750,펄어비스
ifrs-full_ShorttermBorrowings,단기차입부채,"Short-term borrowings",부채,유동부채,단기차입부채,20170630,0,263750,펄어비스
ifrs-full_Equity,자본총계,"Total equity",자본,자본총계,NULL,20170630,78548154965,263750,펄어비스
entity01152470_udf_BS_202181112516243_CurrentLiabilities,당기손익-공정가치측정금융부채,"Financial liabilities measured at fair value through profit or loss",부채,유동부채,당기손익-공정가치측정금융부채,20170630,0,263750,펄어비스
ifrs-full_NoncontrollingInterests,비지배지분,"Non-controlling interests",자본,비지배지분,NULL,20170630,0,263750,펄어비스
dart_OtherComprehensiveIncomeLossAccumulatedAmount,기타포괄손익누계액,"Other Comprehensive income/loss accumulated amount",자본,"지배기업의 소유주지분",기타포괄손익누계액,20170630,-223066,263750,펄어비스
dart_ElementsOfOtherStockholdersEquity,기타자본,"Elements of other stockholder's equity",자본,"지배기업의 소유주지분",기타자본,20170630,424501895,263750,펄어비스
ifrs-full_RetainedEarnings,이익잉여금,"Retained earnings",자본,"지배기업의 소유주지분",이익잉여금,20170630,70403372453,263750,펄어비스
dart_CapitalSurplus,자본잉여금,"Capital surplus",자본,"지배기업의 소유주지분",자본잉여금,20170630,2587353683,263750,펄어비스
ifrs-full_IssuedCapital,자본금,"Issued capital",자본,"지배기업의 소유주지분",자본금,20170630,5133150000,263750,펄어비스
ifrs-full_EquityAttributableToOwnersOfParent,"지배기업의 소유주지분","Equity attributable to owners of parent",자본,"지배기업의 소유주지분",NULL,20170630,78548154965,263750,펄어비스
ifrs-full_Liabilities,부채총계,"Total liabilities",부채,부채총계,NULL,20170630,23144525507,263750,펄어비스
ifrs-full_DeferredTaxLiabilities,이연법인세부채,"Deferred tax liabilities",부채,비유동부채,이연법인세부채,20170630,330473383,263750,펄어비스
dart_OtherNonCurrentLiabilities,기타비유동부채,"Other non-current liabilities",부채,비유동부채,기타비유동부채,20170630,2899148831,263750,펄어비스
entity01152470_udf_BS_2022881519125_CurrentLiabilities,유동성장기차입부채,"Current long-term borrowings",부채,유동부채,유동성장기차입부채,20170630,0,263750,펄어비스
ifrs-full_NoncurrentProvisions,충당부채,"Non-current provisions",부채,비유동부채,충당부채,20170630,330473383,263750,펄어비스
ifrs-full_NoncurrentLeaseLiabilities,비유동리스부채,"lease liabilities",부채,비유동부채,비유동리스부채,20170630,0,263750,펄어비스
dart_LongTermBorrowingsGross,장기차입부채,"Long-term borrowings, gross",부채,비유동부채,장기차입부채,20170630,0,263750,펄어비스
entity01152470_udf_BS_20193211709194_NoncurrentLiabilities,기타채무,"Other non-current payables",부채,비유동부채,기타채무,20170630,0,263750,펄어비스
dart_BondsIssued,사채,"Bonds issued",부채,비유동부채,사채,20170630,0,263750,펄어비스
ifrs-full_NoncurrentLiabilities,비유동부채,"Non-current liabilities",부채,비유동부채,NULL,20170630,3229622214,263750,펄어비스
dart_OtherCurrentLiabilities,기타유동부채,"Other current liabilities",부채,유동부채,기타유동부채,20170630,10948636582,263750,펄어비스
ifrs-full_CurrentProvisions,충당부채,"Current provisions",부채,유동부채,충당부채,20170630,0,263750,펄어비스
dart_PaymentsOfIncomeTaxesPayable,미지급법인세,"Payments of income taxes payable",부채,유동부채,미지급법인세,20170630,3067776258,263750,펄어비스
entity01152470_udf_BS_2019111217325121_CurrentLiabilities,유동성리스부채,"lease liabilities",부채,유동부채,유동성리스부채,20170630,0,263750,펄어비스
entity01152470_udf_BS_20223101864177_NoncurrentLiabilities,확정급여채무,"Defined benefit liability",부채,비유동부채,확정급여채무,20170630,0,263750,펄어비스
ifrs-full_PropertyPlantAndEquipment,유형자산,"Property, plant and equipment",자산,비유동자산,유형자산,20171231,6237502831,263750,펄어비스
entity01152470_udf_BS_2018102918621859_NoncurrentAssets,무형자산,"Intangible Assets",자산,비유동자산,무형자산,20171231,4221541130,263750,펄어비스
ifrs-full_InvestmentProperty,투자부동산,"Investment property",자산,비유동자산,투자부동산,20171231,0,263750,펄어비스
entity01152470_udf_BS_2018102918818433_CurrentLiabilities,기타채무,"Other payables",부채,유동부채,기타채무,20171231,7153381079,263750,펄어비스
ifrs-full_DeferredTaxAssets,이연법인세자산,"Deferred tax assets",자산,비유동자산,이연법인세자산,20171231,2449689757,263750,펄어비스
ifrs-full_Assets,자산총계,"Total assets",자산,자산총계,NULL,20171231,296580573490,263750,펄어비스
ifrs-full_CurrentLiabilities,유동부채,"Current liabilities",부채,유동부채,NULL,20171231,19757234541,263750,펄어비스
ifrs-full_InvestmentsInAssociates,관계기업투자,"Investments in associates",자산,비유동자산,관계기업투자,20171231,602506278,263750,펄어비스
dart_OtherNonCurrentAssets,기타비유동자산,"Other non-current assets",자산,비유동자산,기타비유동자산,20171231,0,263750,펄어비스
entity01152470_udf_BS_20181029175753936_NoncurrentAssets,당기손익-공정가치측정금융자산,"Financial assets measured at fair value through profit or loss",자산,비유동자산,당기손익-공정가치측정금융자산,20171231,0,263750,펄어비스
ifrs-full_CurrentFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치측정금융자산,"Current financial assets measured at fair value through other comprehensive income",자산,유동자산,기타포괄손익-공정가치측정금융자산,20171231,0,263750,펄어비스
dart_LongTermTradeAndOtherNonCurrentReceivablesGross,기타채권,"Other non-current receivables",자산,비유동자산,기타채권,20171231,3066124017,263750,펄어비스
ifrs-full_NoncurrentAssets,비유동자산,"Non-current assets",자산,비유동자산,NULL,20171231,16703084013,263750,펄어비스
dart_OtherCurrentAssets,기타유동자산,"Other current assets",자산,유동자산,기타유동자산,20171231,1618060349,263750,펄어비스
ifrs-full_CurrentFinancialAssetsAtFairValueThroughProfitOrLossMandatorilyMeasuredAtFairValue,당기손익-공정가치측정금융자산,"Current financial assets at fair value through profit or loss, mandatorily measured at fair value",자산,유동자산,당기손익-공정가치측정금융자산,20171231,0,263750,펄어비스
dart_ShortTermDepositsNotClassifiedAsCashEquivalents,단기금융상품,"Short-term deposits not classified as cash equivalents",자산,유동자산,단기금융상품,20171231,16286370000,263750,펄어비스
ifrs-full_TradeAndOtherCurrentReceivables,매출채권및기타채권,"Trade and other current receivables",자산,유동자산,매출채권및기타채권,20171231,16691706135,263750,펄어비스
ifrs-full_CashAndCashEquivalents,현금및현금성자산,"Cash and cash equivalents",자산,유동자산,현금및현금성자산,20171231,240510229792,263750,펄어비스
ifrs-full_CurrentAssets,유동자산,"Current assets",자산,유동자산,NULL,20171231,279877489477,263750,펄어비스
ifrs-full_ShorttermBorrowings,단기차입부채,"Short-term borrowings",부채,유동부채,단기차입부채,20171231,4771123201,263750,펄어비스
dart_LongTermDepositsNotClassifiedAsCashEquivalents,장기금융상품,"Long-term deposits not classified as cash equivalents",자산,비유동자산,장기금융상품,20171231,125720000,263750,펄어비스
entity01152470_udf_BS_2022881519125_CurrentLiabilities,유동성장기차입부채,"Current long-term borrowings",부채,유동부채,유동성장기차입부채,20171231,0,263750,펄어비스
entity01152470_udf_BS_20191112154650441_NoncurrentAssets,기타포괄손익-공정가치측정금융자산,"Financial assets measured at fair value through other comprehensive income",자산,비유동자산,기타포괄손익-공정가치측정금융자산,20171231,0,263750,펄어비스
entity01152470_udf_BS_2019111217325121_CurrentLiabilities,유동성리스부채,"lease liabilities",부채,유동부채,유동성리스부채,20171231,0,263750,펄어비스
ifrs-full_Equity,자본총계,"Total equity",자본,자본총계,NULL,20171231,275197311947,263750,펄어비스
ifrs-full_NoncontrollingInterests,비지배지분,"Non-controlling interests",자본,비지배지분,NULL,20171231,0,263750,펄어비스
dart_OtherComprehensiveIncomeLossAccumulatedAmount,기타포괄손익누계액,"Other Comprehensive income/loss accumulated amount",자본,"지배기업의 소유주지분",기타포괄손익누계액,20171231,-575356172,263750,펄어비스
dart_ElementsOfOtherStockholdersEquity,기타자본,"Elements of other stockholder's equity",자본,"지배기업의 소유주지분",기타자본,20171231,3115260287,263750,펄어비스
ifrs-full_RetainedEarnings,이익잉여금,"Retained earnings",자본,"지배기업의 소유주지분",이익잉여금,20171231,85133896149,263750,펄어비스
dart_CapitalSurplus,자본잉여금,"Capital surplus",자본,"지배기업의 소유주지분",자본잉여금,20171231,181490361683,263750,펄어비스
ifrs-full_IssuedCapital,자본금,"Issued capital",자본,"지배기업의 소유주지분",자본금,20171231,6033150000,263750,펄어비스
ifrs-full_EquityAttributableToOwnersOfParent,"지배기업의 소유주지분","Equity attributable to owners of parent",자본,"지배기업의 소유주지분",NULL,20171231,275197311947,263750,펄어비스
ifrs-full_Liabilities,부채총계,"Total liabilities",부채,부채총계,NULL,20171231,21383261543,263750,펄어비스
ifrs-full_DeferredTaxLiabilities,이연법인세부채,"Deferred tax liabilities",부채,비유동부채,이연법인세부채,20171231,0,263750,펄어비스
dart_OtherNonCurrentLiabilities,기타비유동부채,"Other non-current liabilities",부채,비유동부채,기타비유동부채,20171231,972505957,263750,펄어비스
ifrs-full_EquityAndLiabilities,자본과부채총계,"Total equity and liabilities",자본과부채총계,NULL,NULL,20171231,296580573490,263750,펄어비스
entity01152470_udf_BS_20223101864177_NoncurrentLiabilities,확정급여채무,"Defined benefit liability",부채,비유동부채,확정급여채무,20171231,0,263750,펄어비스
dart_PaymentsOfIncomeTaxesPayable,미지급법인세,"Payments of income taxes payable",부채,유동부채,미지급법인세,20171231,1527486977,263750,펄어비스
ifrs-full_CurrentProvisions,충당부채,"Current provisions",부채,유동부채,충당부채,20171231,0,263750,펄어비스
dart_OtherCurrentLiabilities,기타유동부채,"Other current liabilities",부채,유동부채,기타유동부채,20171231,11004366485,263750,펄어비스
ifrs-full_NoncurrentLiabilities,비유동부채,"Non-current liabilities",부채,비유동부채,NULL,20171231,1626027002,263750,펄어비스
entity01152470_udf_BS_202181112516243_CurrentLiabilities,당기손익-공정가치측정금융부채,"Financial liabilities measured at fair value through profit or loss",부채,유동부채,당기손익-공정가치측정금융부채,20171231,72000000,263750,펄어비스
entity01152470_udf_BS_20193211709194_NoncurrentLiabilities,기타채무,"Other non-current payables",부채,비유동부채,기타채무,20171231,0,263750,펄어비스
